scenario_id,method,dgp_effect,dgp_direction,true_effect,true_direction,baseline,baseline_effect,baseline_direction,baseline_source,baseline_available,canonical_status,L1,L2a,L2b,estimated,rel_error,L2b_plus,err_excerpt,model,model_slug,regex_estimated,regex_l2b_plus,judge_effect,judge_rationale,rel_error_judge,L2b_plus_judge,L2b_plus_v2,es_window_match,rel_error_v2
s94,RDD,0.22,positive,0.264096,positive,canonical,0.264096,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in rdrobust(y = df$y, x = df$running_var, c = cutoff) : 
Calls: suppressMessages -> withCallingHandlers -> rdrobust
Execution halted",o3,o3,,0,,,,0,0,,
s94,RDD,0.22,positive,0.264096,positive,canonical,0.264096,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.1952524,0.2607,1,,Opus,claude-opus-4-6,0.1952524,1,0.1859,"The robust RDD estimate (bias-corrected) from rdrobust is reported as 0.1859104, which is the standard treatment-effect coefficient in sharp RDD analysis.",0.29608930086029317,1,1,,0.29608930086029317
s94,RDD,0.22,positive,0.264096,positive,canonical,0.264096,positive,audit/dgp_verification.json,1,FLAGGED,1,0,0,,,0,,Gemini,gemini-2.5-flash,,0,,,,0,0,,
s94,RDD,0.22,positive,0.264096,positive,canonical,0.264096,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in estimate_rdd(y = df$y, x = df$signed_x, p = 1, h = NULL, donut = 0) : 
  Treatment coefficient not found.
Calls: suppressMessages -> withCallingHandlers -> estimate_rdd
Execution halted",GPT-5,gpt-5,,0,,,,0,0,,
s95,RDD,0.28,positive,0.31655,positive,canonical,0.31655,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in rdrobust(y = data$y, x = running_var, c = cutoff, h = 0.5, x2 = NULL,  : 
  unused arguments (x2 = NULL, control = NULL)
Calls: suppressMessages -> withCallingHandlers
Execution halted",Kimi,moonshot-v1-128k,,0,,,,0,0,,
s95,RDD,0.28,positive,0.31655,positive,canonical,0.31655,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in rdrobust(y = data$y, x = data$age_from_21, c = 0) : 
Calls: suppressMessages -> withCallingHandlers -> rdrobust
Execution halted",Sonnet,claude-sonnet-4-20250514,,0,,,,0,0,,
s95,RDD,0.28,positive,0.31655,positive,canonical,0.31655,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,1.0,2.1591,0,,GPT-4o,gpt-4o,1.0,0,0.2636,The main RDD treatment effect is explicitly printed as 0.26355346597811 and confirmed in the first rdrobust summary table as RD Effect = 0.264.,0.16727215289843625,1,1,,0.16727215289843625
s95,RDD,0.28,positive,0.31655,positive,canonical,0.31655,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in rddensity(X = df$running_var, c = 0) : 
  The cutoff should be set within the range of the data.
Calls: suppressMessages -> withCallingHandlers -> rddensity
Execution halted",o3,o3,,0,,,,0,0,,
s95,RDD,0.28,positive,0.31655,positive,canonical,0.31655,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.2636,0.1673,1,,Opus,claude-opus-4-6,0.2636,1,0.2636,"The RD Effect coefficient from rdrobust's main analysis (Sharp RD estimates using local polynomial regression) is 0.2636, explicitly labeled as the LATE (Local Average Treatment Effect) at the cutoff.",0.16727215289843625,1,1,,0.16727215289843625
s95,RDD,0.28,positive,0.31655,positive,canonical,0.31655,positive,audit/dgp_verification.json,1,FLAGGED,1,0,0,,,0,,Gemini,gemini-2.5-flash,,0,,,,0,0,,
s95,RDD,0.28,positive,0.31655,positive,canonical,0.31655,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.9579,2.0261,0,,GPT-5,gpt-5,0.9579,0,0.2769,"Main RDD estimate using local linear regression with triangular kernel at bandwidth h=0.20, which is the primary specification.",0.1252566735112937,1,1,,0.1252566735112937
s96,RDD,0.15,positive,0.191463,positive,canonical,0.191463,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in rdrobust(y ~ running_var, data = data, c = cutoff, h = ""rd"",  : 
  unused argument (data = data)
Calls: suppressMessages -> withCallingHandlers
Execution halted",Kimi,moonshot-v1-128k,,0,,,,0,0,,
s96,RDD,0.15,positive,0.191463,positive,canonical,0.191463,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.2749,0.4358,1,,Sonnet,claude-sonnet-4-20250514,0.2749,1,0.2749,"The Local Average Treatment Effect from the main RDD analysis using rdrobust is 0.2749, printed as 'Local Average Treatment Effect: 0.2749' in the MAIN RDD RESULTS section.",0.43578654883711204,1,1,,0.43578654883711204
s96,RDD,0.15,positive,0.191463,positive,canonical,0.191463,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in library(rdd) : there is no package called ‘rdd’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",GPT-4o,gpt-4o,,0,,,,0,0,,
s96,RDD,0.15,positive,0.191463,positive,canonical,0.191463,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.2596,0.3559,1,,o3,o3,0.2596,1,0.2468,The main RDD treatment effect coefficient is extracted from the rdrobust output and reported as 'Estimated jump in crop revenue = 0.2468',0.28902189979264925,1,1,,0.28902189979264925
s96,RDD,0.15,positive,0.191463,positive,canonical,0.191463,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.2465,0.2875,1,,Opus,claude-opus-4-6,0.2465,1,0.2465,"The main RDD estimate from rdrobust with MSE-optimal bandwidth selection and local linear regression, labeled as 'RD Effect' in the output.",0.2874550174185091,1,1,,0.2874550174185091
s96,RDD,0.15,positive,0.191463,positive,canonical,0.191463,positive,audit/dgp_verification.json,1,FLAGGED,1,0,0,,,0,,Gemini,gemini-2.5-flash,,0,,,,0,0,,
s96,RDD,0.15,positive,0.191463,positive,canonical,0.191463,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,-1.478,8.7195,0,,GPT-5,gpt-5,-1.478,0,0.2199,"Main RD estimate of the treatment effect (discontinuity in y at cutoff) from the local linear regression with triangular kernel is 0.2199, reported directly in the output as 'Tau (discontinuity in y)'",0.14852478024474713,1,1,,0.14852478024474713
s97,RDD,0.18,positive,0.204837,positive,canonical,0.204837,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in rdrobust(data$running_var, data$treated, data$y, c = 0.4949,  : 
  unused argument (degree = 1)
Calls: suppressMessages -> withCallingHandlers
Execution halted",Kimi,moonshot-v1-128k,,0,,,,0,0,,
s97,RDD,0.18,positive,0.204837,positive,canonical,0.204837,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in rddensity(data$running_var_centered, c = 0) : 
  could not find function ""rddensity""
Calls: suppressMessages -> withCallingHandlers
Execution halted",Sonnet,claude-sonnet-4-20250514,,0,,,,0,0,,
s97,RDD,0.18,positive,0.204837,positive,canonical,0.204837,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in rdrobust(y = data$y, x = data$running_var, c = 0) : 
Calls: suppressMessages -> withCallingHandlers -> rdrobust
Execution halted",GPT-4o,gpt-4o,,0,,,,0,0,,
s97,RDD,0.18,positive,0.204837,positive,canonical,0.204837,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in rdrobust(y = dat$y, x = dat$running_var, c = cutoff) : 
Calls: suppressMessages -> withCallingHandlers -> rdrobust
Execution halted",o3,o3,,0,,,,0,0,,
s97,RDD,0.18,positive,0.204837,positive,canonical,0.204837,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error: object 'rdd_type' not found
Execution halted",Opus,claude-opus-4-6,,0,,,,0,0,,
s97,RDD,0.18,positive,0.204837,positive,canonical,0.204837,positive,audit/dgp_verification.json,1,FLAGGED,1,0,0,,,0,,Gemini,gemini-2.5-flash,,0,,,,0,0,,
s97,RDD,0.18,positive,0.204837,positive,canonical,0.204837,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in round(dens_sum$Estimate[1], 4) : 
  non-numeric argument to mathematical function
Calls: suppressMessages -> withCallingHandlers -> cat
Execution halted",GPT-5,gpt-5,,0,,,,0,0,,
s98,RDD,0.12,positive,0.05694,positive,canonical,0.05694,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,,,0,,Kimi,moonshot-v1-128k,,0,,"The stdout shows only NULL values; the rdrobust function did not produce valid coefficient estimates, indicating the model failed to converge or returned no treatment effect.",,0,0,,
s98,RDD,0.12,positive,0.05694,positive,canonical,0.05694,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in rddensity(data$running_var_centered, c = 0) : 
  could not find function ""rddensity""
Calls: suppressMessages -> withCallingHandlers
Execution halted",Sonnet,claude-sonnet-4-20250514,,0,,,,0,0,,
s98,RDD,0.12,positive,0.05694,positive,canonical,0.05694,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,1.0,16.5623,0,,GPT-4o,gpt-4o,1.0,0,0.2167,"The treatment effect coefficient is extracted from the first rdrobust() call, which is the primary RDD estimate without covariate adjustment, printed as 0.216667526647241.",2.8057604495960664,0,0,,2.8057604495960664
s98,RDD,0.12,positive,0.05694,positive,canonical,0.05694,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in round(dens$test$p_jkn, 4) : 
  non-numeric argument to mathematical function
Calls: suppressMessages -> withCallingHandlers -> cat
Execution halted",o3,o3,,0,,,,0,0,,
s98,RDD,0.12,positive,0.05694,positive,canonical,0.05694,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.5003,7.7864,0,,Opus,claude-opus-4-6,0.5003,0,0.2167,"The conventional RD estimate from rdrobust main analysis, reported as 'RD Effect' with point estimate 0.217 and confirmed in the key results section as 0.2167.",2.8057604495960664,0,0,,2.8057604495960664
s98,RDD,0.12,positive,0.05694,positive,canonical,0.05694,positive,audit/dgp_verification.json,1,FLAGGED,1,0,0,,,0,,Gemini,gemini-2.5-flash,,0,,,,0,0,,
s98,RDD,0.12,positive,0.05694,positive,canonical,0.05694,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,1.0,16.5623,0,,GPT-5,gpt-5,1.0,0,0.5513,"The main RD estimate (local linear, triangular kernel) at the estimated cutoff with bandwidth h=0.0499 shows tau = 0.5513, which is the treatment-effect coefficient for the covenant violation impact o",8.6821215314366,0,0,,8.6821215314366
s99,RDD,0.25,positive,0.243461,positive,canonical,0.243461,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in rdrobust(data$y, data$running_var, c = cutoff, h = 0.05, kernel = ""gaussian"",  : 
  unused arguments (degree = 2, biasadj = TRUE, covmodel = ""HC1"")
Calls: suppressMessages -> withCallingHandl",Kimi,moonshot-v1-128k,,0,,,,0,0,,
s99,RDD,0.25,positive,0.243461,positive,canonical,0.243461,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in rdrobust(data$y, data$running_var, c = cutoff) : 
Calls: suppressMessages -> withCallingHandlers -> rdrobust
Execution halted",Sonnet,claude-sonnet-4-20250514,,0,,,,0,0,,
s99,RDD,0.25,positive,0.243461,positive,canonical,0.243461,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in library(rdd) : there is no package called ‘rdd’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",GPT-4o,gpt-4o,,0,,,,0,0,,
s99,RDD,0.25,positive,0.243461,positive,canonical,0.243461,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.2011,0.174,1,,o3,o3,0.2011,1,0.2011,"The main RDD estimate from rdrobust() with local-linear regression and MSE-optimal bandwidth is 0.2011438, printed as rd_main$coef[1] and confirmed in the Key Result section.",0.17399501357506955,1,1,,0.17399501357506955
s99,RDD,0.25,positive,0.243461,positive,canonical,0.243461,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.2011,0.174,1,,Opus,claude-opus-4-6,0.2011,1,0.1858,"The robust RDD estimate from rdrobust with MSE-optimal bandwidth, local polynomial (p=1), triangular kernel is 0.1858, which is the preferred specification for sharp RDD.",0.2368387544617003,1,1,,0.2368387544617003
s99,RDD,0.25,positive,0.243461,positive,canonical,0.243461,positive,audit/dgp_verification.json,1,VERIFIED,1,0,0,,,0,,Gemini,gemini-2.5-flash,,0,,,,0,0,,
s99,RDD,0.25,positive,0.243461,positive,canonical,0.243461,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,1.0,3.1074,0,,GPT-5,gpt-5,1.0,0,0.1942,"The main RDD estimate (local linear regression at cutoff c=0.50) reports tau_hat=0.1942, which is the treatment-effect coefficient on the treatment indicator in the sharp regression discontinuity desi",0.2023363084847265,1,1,,0.2023363084847265
s100,RDD,0.22,positive,0.199386,positive,canonical,0.199386,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,,,0,,Kimi,moonshot-v1-128k,,0,,"The stdout shows only 'NULL' values for both result$beta1 and result2$beta1, indicating the rdrobust function did not return valid coefficient estimates.",,0,0,,
s100,RDD,0.22,positive,0.199386,positive,canonical,0.199386,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in rddensity(data$bmi_centered) : 
  could not find function ""rddensity""
Calls: suppressMessages -> withCallingHandlers
Execution halted",Sonnet,claude-sonnet-4-20250514,,0,,,,0,0,,
s100,RDD,0.22,positive,0.199386,positive,canonical,0.199386,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,1.0,4.0154,0,,GPT-4o,gpt-4o,1.0,0,,"The stdout displays only summary statistics and bandwidth information from rdrobust, but does not include the coefficient table with the treatment effect estimate.",,0,0,,
s100,RDD,0.22,positive,0.199386,positive,canonical,0.199386,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.098,0.5085,0,,o3,o3,0.098,0,0.2000,"The main RD estimate (local treatment effect) at the true cutoff (0.5) is the first coefficient printed from rdrobust, which is 0.1999707.",0.002932502783545452,1,1,,0.002932502783545452
s100,RDD,0.22,positive,0.199386,positive,canonical,0.199386,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.1999707,0.0029,1,,Opus,claude-opus-4-6,0.1999707,1,0.2000,"The RD effect estimate from rdrobust (the main recommended approach for sharp RDD) is 0.200, shown in the 'Point Estimate' column of the RD Effect row in the summary table.",0.0030794539235453012,1,1,,0.0030794539235453012
s100,RDD,0.22,positive,0.199386,positive,canonical,0.199386,positive,audit/dgp_verification.json,1,VERIFIED,1,0,0,,,0,,Gemini,gemini-2.5-flash,,0,,,,0,0,,
s100,RDD,0.22,positive,0.199386,positive,canonical,0.199386,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error: 'summary.rddensity' is not an exported object from 'namespace:rddensity'
Execution halted",GPT-5,gpt-5,,0,,,,0,0,,
s01,DID,-0.3,negative,-0.238664,negative,canonical,-0.238664,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.53622057,3.2468,0,,Llama,meta-llama-Llama-3.3-70B-Instruct,0.53622057,0,-0.2387,"The treatment effect is the coefficient on the treated:post interaction term, which is -0.23866375 as shown in the cluster-robust regression output.",0.00015083967418633832,1,1,,0.00015083967418633832
s02,DID,-0.15,negative,-0.187556,negative,canonical,-0.187556,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in match.arg(model) : 
  'arg' should be one of “within”, “random”, “ht”, “between”, “pooling”, “fd”
Calls: suppressMessages -> withCallingHandlers -> plm -> match.arg
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct,,0,,,,0,0,,
s03,DID,0.25,positive,0.284571,positive,canonical,0.284571,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error: unexpected ')' in:
""library(plm)
librarytidyverse)""
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct,,0,,,,0,0,,
s04,DID,0.2,positive,0.105831,positive,canonical,0.105831,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in coeff(did_model) : could not find function ""coeff""
Calls: suppressMessages -> withCallingHandlers
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct,,0,,,,0,0,,
s05,DID,0.18,positive,0.263036,positive,canonical,0.263036,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error: unexpected symbol in:
""# Convert the data to a panel data frame
p pdata""
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct,,0,,,,0,0,,
s06,DID,0.22,positive,0.249357,positive,canonical,0.249357,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in coeftest(did_model_clustered, vcov = vcovHC) : 
  could not find function ""coeftest""
Calls: suppressMessages -> withCallingHandlers
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct,,0,,,,0,0,,
s07,DID,-0.12,negative,-0.159497,negative,canonical,-0.159497,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in tidy_did_model %>% filter(term == ""treated:post"") %>% pull(estimate) : 
  could not find function ""%>%""
Calls: suppressMessages -> withCallingHandlers
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct,,0,,,,0,0,,
s08,DID,-0.25,negative,-0.304917,negative,canonical,-0.304917,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,1.0,4.2796,0,,Llama,meta-llama-Llama-3.3-70B-Instruct,1.0,0,0.1163,The treatment effect coefficient is extracted from the printed output showing the treat_x_post estimate of 0.11627425.,1.3814152703850557,0,0,,1.3814152703850557
s09,DID,0.28,positive,0.2975,positive,canonical,0.2975,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,1.0,2.3613,0,,Llama,meta-llama-Llama-3.3-70B-Instruct,1.0,0,,"The treatment effect coefficient is NA because the DID model with the interaction term (post * treated) failed to estimate it, likely due to perfect collinearity with fixed effects; only the parallel ",,0,0,,
s10,DID,0.35,positive,0.369059,positive,canonical,0.369059,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in eval(predvars, data, env) : object 'announce' not found
Calls: suppressMessages ... model.frame.Formula -> model.frame -> model.frame.default -> eval -> eval
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct,,0,,,,0,0,,
s11,EVENT_STUDY,-0.02,negative,-0.020114,negative,canonical,-0.020114,negative,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"mutate.data.frame(., expected_ret = intercept + beta * mkt_ret)
  6. │ └─dplyr:::mutate_cols(.data, dplyr_quosures(...), by)
  7. │   ├─base::withCallingHandlers(...)
  8. │   └─dplyr:::mutate_col(dot",Llama,meta-llama-Llama-3.3-70B-Instruct,,0,,,,0,0,,
s12,EVENT_STUDY,-0.025,negative,-0.02601,negative,canonical,-0.02601,negative,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,". │   └─dplyr:::mutate_col(dots[[i]], data, mask, new_columns)
  9. │     └─mask$eval_all_mutate(quo)
 10. │       └─dplyr (local) eval()
 11. ├─dplyr:::dplyr_internal_error(...)
 12. │ └─rlang::abort",Llama,meta-llama-Llama-3.3-70B-Instruct,,0,,,,0,0,,
s13,EVENT_STUDY,-0.018,negative,-0.017892,negative,canonical,-0.017892,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,1.0,56.8909,0,,Llama,meta-llama-Llama-3.3-70B-Instruct,1.0,0,-0.0323,"The average Cumulative Abnormal Return (CAR) across all stocks in the post-event window is -0.0323203849542612, which represents the treatment effect of the M&A announcement on acquirer returns.",0.8052761010507489,0,1,2,0.0974
